"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the Synapse charm. Create an user and get the access token
        Deploy, configure and integrate with Synapse the smtp-integrator charm.
    act:  try to check if a given email address is not already associated.
    assert: the Synapse application is active and the error returned is the one expected.
    ","86680","test_synapse_enable_smtp[smtp]","tests.integration","Wed Jan 08 18:46:55 UTC 2025","passed","Wed Jan 08 18:48:22 UTC 2025","","test_charm","",""
"
    arrange: a deployed Synapse charm.
    act: get status from Juju.
    assert: the workload version is set and match the one given by Synapse API request.
    ","30618","test_workload_version","tests.integration","Wed Jan 08 18:45:03 UTC 2025","passed","Wed Jan 08 18:45:34 UTC 2025","","test_charm","",""
"
    arrange: build and deploy the Synapse charm, create an user, get the access token and assert
        that the user is not an admin.
    act:  run action to anonymize user.
    assert: the Synapse application is active and the API request returns as expected.
    ","9546","test_anonymize_user","tests.integration","Wed Jan 08 18:48:26 UTC 2025","passed","Wed Jan 08 18:48:36 UTC 2025","","test_charm","",""
"
    arrange: Synapse App deployed and s3-integrator deployed with bucket created.
    act:  Assert media can be uploaded, and retrieved, from the S3 media bucket.
    assert: The media file is uploaded to the S3 bucket, and retrieved successfully.
    ","50660","test_synapse_enable_media","tests.integration","Wed Jan 08 18:54:06 UTC 2025","passed","Wed Jan 08 18:54:57 UTC 2025","","test_s3","",""
"
    arrange: deploy the Synapse charm, create offer, deploy any-charm as consumer
        in a different model and consume offer.
    act: integrate them via matrix-auth offer.
    assert: Synapse set the registration file received via matrix-auth.
    ","105102","test_synapse_cmr_matrix_auth","tests.integration","Wed Jan 08 18:42:08 UTC 2025","passed","Wed Jan 08 18:43:53 UTC 2025","","test_matrix_auth","",""
"
    arrange: build and deploy the Synapse charm.
    act: configure  invite_checker_policy_rooms with valid room ids.
    assert: the Synapse application should be active after setting and
        reverting the config.
    ","80343","test_synapse_configure_roomids","tests.integration","Wed Jan 08 18:42:24 UTC 2025","passed","Wed Jan 08 18:43:44 UTC 2025","","test_charm","",""
"
    arrange: build and deploy the Synapse charm, create an user, get the access token and assert
        that the user is not an admin.
    act:  run action to promote user to admin.
    assert: the Synapse application is active and the API request returns as expected.
    ","4561","test_promote_user_admin","tests.integration","Wed Jan 08 18:48:22 UTC 2025","passed","Wed Jan 08 18:48:26 UTC 2025","","test_charm","",""
"
    arrange: build and deploy the Synapse charm, and deploy the nginx-integrator.
    act: relate the nginx-integrator charm with the Synapse charm.
    assert: requesting the charm through nginx-integrator should return a correct response.
    ","87288","test_nginx_route_integration","tests.integration","Wed Jan 08 18:49:17 UTC 2025","passed","Wed Jan 08 18:50:44 UTC 2025","","test_charm","",""
"
    arrange: build and deploy the Synapse charm, create an user, get the access token,
        enable Mjolnir and create the management room.
    act: check Mjolnir health point.
    assert: the Synapse application is active and Mjolnir health point returns a correct response.
    ","90246","test_synapse_enable_mjolnir","tests.integration","Wed Jan 08 18:50:44 UTC 2025","passed","Wed Jan 08 18:52:14 UTC 2025","","test_charm","",""
"
    arrange: build and deploy the Synapse charm from charmhub and enable Mjolnir.
    act: Refresh the charm with the local one.
    assert: Synapse and Mjolnir health points should return correct responses.
    ","177204","test_synapse_with_mjolnir_from_refresh_is_up","tests.integration","Wed Jan 08 18:54:32 UTC 2025","passed","Wed Jan 08 18:57:29 UTC 2025","","test_charm","",""
"
    arrange: Synapse App deployed and s3-integrator deployed.
    act:  integrate s3-integrator with Synapse.
    assert: Synapse gets into blocked status because the bucket does not exist.
    ","23269","test_synapse_enable_s3_backup_integration_no_bucket","tests.integration","Wed Jan 08 18:44:12 UTC 2025","passed","Wed Jan 08 18:44:35 UTC 2025","","test_s3","",""
"
    arrange: Synapse App deployed and s3-integrator deployed with bucket created.
    act:  integrate s3-integrator with Synapse.
    assert: Synapse gets into active status.
    ","48168","test_synapse_enable_s3_backup_integration_success","tests.integration","Wed Jan 08 18:42:41 UTC 2025","passed","Wed Jan 08 18:43:29 UTC 2025","","test_s3","",""
"
    arrange: Synapse App deployed and related with s3-integrator. Set backup_passphrase
        and create a backup.
    act: Run action delete-backup with the created backup.
    assert: In list-backups, there should be no backup.
    ","56296","test_synapse_backup_delete","tests.integration","Wed Jan 08 18:52:24 UTC 2025","passed","Wed Jan 08 18:53:20 UTC 2025","","test_s3","",""
"
    arrange: Synapse App deployed and related with s3-integrator. No backup_passphrase.
    act: Run create-backup action
    assert: The action fails because there is no passphrase.
    ","50154","test_synapse_create_backup_no_passphrase","tests.integration","Wed Jan 08 18:46:56 UTC 2025","passed","Wed Jan 08 18:47:46 UTC 2025","","test_s3","",""
"
    arrange: build and deploy the Synapse charm.
    act: scale Synapse.
    assert: the Synapse application is blocked since there is no Redis integration.
    ","48619","test_synapse_scale_blocked","tests.integration","Wed Jan 08 18:44:15 UTC 2025","passed","Wed Jan 08 18:45:03 UTC 2025","","test_charm","",""
"
    arrange: build and deploy the Synapse charm.
    act: configure ip_range_whitelist with invalid IP and revert it.
    assert: the Synapse application should be blocked and then active.
    ","75138","test_synapse_validate_configuration","tests.integration","Wed Jan 08 18:41:09 UTC 2025","passed","Wed Jan 08 18:42:24 UTC 2025","","test_charm","",""
"
    arrange: build and deploy the Synapse charm. Create an user and get the access token
        Deploy, configure and integrate with Synapse the smtp-integrator charm.
    act:  try to check if a given email address is not already associated.
    assert: the Synapse application is active and the error returned is the one expected.
    ","78796","test_synapse_enable_smtp[smtp-legacy]","tests.integration","Wed Jan 08 18:45:36 UTC 2025","passed","Wed Jan 08 18:46:55 UTC 2025","","test_charm","",""
"
    arrange: Synapse App deployed and related with s3-integrator. backup_passphrase set.
    act: Run create-backup action
    assert: Correct response from the action that includes the backup-id.
       An encrypted object was created in S3 with the correct name.
    ","52459","test_synapse_create_backup_correct","tests.integration","Wed Jan 08 18:45:20 UTC 2025","passed","Wed Jan 08 18:46:13 UTC 2025","","test_s3","",""
"
    arrange: build and deploy the Synapse charm.
    act: send a request to the Synapse application managed by the Synapse charm.
    assert: the Synapse application should return a correct response.
    ","2264","test_synapse_is_up","tests.integration","Wed Jan 08 18:41:06 UTC 2025","passed","Wed Jan 08 18:41:09 UTC 2025","","test_charm","",""
